30,0.244220,0.570170,0.338102,0.434605
30,0.453991,0.561563,0.441721,0.617491
30,0.457057,0.562339,0.443264,0.617982
30,0.452393,0.562539,0.444093,0.618574
30,0.453309,0.562139,0.442172,0.618473
30,0.449677,0.561964,0.442361,0.618083
30,0.447745,0.562339,0.442681,0.618372
30,0.451144,0.562539,0.442493,0.618184
30,0.449895,0.563715,0.443002,0.618675
30,0.447294,0.561964,0.442878,0.617289
30,0.453425,0.562539,0.442681,0.617982
30,0.453425,0.562739,0.442747,0.617680
30,0.455343,0.564291,0.443387,0.618574
30,0.455924,0.563515,0.443199,0.618675
30,0.454326,0.562939,0.442813,0.618083
30,0.452059,0.563915,0.443839,0.618184
30,0.449560,0.564891,0.442813,0.618864
30,0.446611,0.565091,0.443067,0.618675
30,0.450243,0.563315,0.441975,0.617881
30,0.459439,0.564490,0.442878,0.618574
30,0.453991,0.563915,0.442361,0.617780
30,0.454776,0.563915,0.442878,0.618574
30,0.454442,0.563315,0.442493,0.618372
30,0.455343,0.565091,0.443330,0.618964
30,0.454558,0.565091,0.443839,0.618864
30,0.455459,0.565091,0.442813,0.618574
30,0.454892,0.563915,0.442878,0.618864
30,0.453643,0.565867,0.443330,0.619355
30,0.453991,0.564691,0.443387,0.618763
30,0.450127,0.564691,0.442878,0.618372
30,0.448195,0.564291,0.443002,0.618272
30,0.401096,0.441752,0.454298,0.503697
30,0.404278,0.441752,0.454298,0.503535
30,0.406544,0.442152,0.453846,0.503865
30,0.400295,0.440976,0.453969,0.503402
30,0.405977,0.441952,0.453272,0.503402
30,0.406210,0.441552,0.453715,0.503020
30,0.405977,0.442327,0.454035,0.504348
30,0.403144,0.441752,0.453460,0.504180
30,0.408360,0.443128,0.455702,0.504348
30,0.403144,0.443128,0.454487,0.504998
30,0.403246,0.440976,0.453649,0.503402
30,0.408476,0.443703,0.454487,0.504683
30,0.408244,0.443303,0.454298,0.503697
30,0.406776,0.443503,0.454552,0.504998
30,0.404728,0.443303,0.454552,0.504348
30,0.405745,0.442928,0.454487,0.504180
30,0.405977,0.444103,0.455127,0.505502
30,0.405643,0.442527,0.453969,0.504180
30,0.410408,0.443703,0.454618,0.504516
30,0.411425,0.443703,0.454298,0.505502
30,0.409377,0.446055,0.455767,0.507140
30,0.406428,0.445279,0.455578,0.506489
30,0.409275,0.445454,0.455578,0.506636
30,0.402462,0.445654,0.455578,0.506153
30,0.409159,0.446255,0.456793,0.507476
30,0.402796,0.445855,0.455767,0.507623
30,0.410176,0.445279,0.455381,0.505985
30,0.403362,0.446630,0.455702,0.507476
